sample_id,ratio_tag,thickness_um,wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
X-X-170,X-X,170,495.5,0.9,0.034,90,3.4,90.4,3.9,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,496.0,0.9,0.034,90,3.4,90.4,3.9,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,496.5,0.901,0.034,90.1,3.4,90.5,3.9,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,497.0,0.901,0.034,90.1,3.4,90.5,3.9,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,497.5,0.901,0.034,90.1,3.4,90.5,3.9,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,498.0,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,498.5,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,499.0,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,499.5,0.902,0.035,90.2,3.5,90.6,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,500.0,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,500.5,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,501.0,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,501.5,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,502.0,0.901,0.035,90.1,3.5,90.5,4,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,502.5,0.9,0.036,90,3.6,90.4,4.1,0.4,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,503.0,0.9,0.037,90,3.7,90.4,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,503.5,0.9,0.037,90,3.7,90.4,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,504.0,0.901,0.037,90.1,3.7,90.5,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,504.5,0.901,0.037,90.1,3.7,90.5,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,505.0,0.901,0.037,90.1,3.7,90.5,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,505.5,0.901,0.037,90.1,3.7,90.5,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,506.0,0.9,0.037,90,3.7,90.4,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,506.5,0.9,0.037,90,3.7,90.4,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,507.0,0.9,0.037,90,3.7,90.4,4.1,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,507.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,508.0,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,508.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,509.0,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,509.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,510.0,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,510.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,511.0,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,511.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,512.0,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,512.5,0.901,0.038,90.1,3.8,90.5,4.2,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,513.0,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,513.5,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,514.0,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,514.5,0.9,0.039,90,3.9,90.4,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,515.0,0.9,0.039,90,3.9,90.4,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,515.5,0.9,0.039,90,3.9,90.4,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,516.0,0.9,0.039,90,3.9,90.4,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,516.5,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,517.0,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,517.5,0.901,0.039,90.1,3.9,90.5,4.3,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,518.0,0.901,0.04,90.1,4,90.5,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,518.5,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,519.0,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,519.5,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,520.0,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,520.5,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,521.0,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,521.5,0.901,0.04,90.1,4,90.5,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,522.0,0.901,0.04,90.1,4,90.5,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,522.5,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,523.0,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,523.5,0.9,0.04,90,4,90.4,4.4,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,524.0,0.899,0.041,89.9,4.1,90.3,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,524.5,0.899,0.041,89.9,4.1,90.3,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,525.0,0.899,0.041,89.9,4.1,90.3,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,525.5,0.899,0.041,89.9,4.1,90.3,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,526.0,0.899,0.041,89.9,4.1,90.3,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,526.5,0.9,0.041,90,4.1,90.4,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,527.0,0.9,0.041,90,4.1,90.4,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,527.5,0.9,0.041,90,4.1,90.4,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,528.0,0.9,0.041,90,4.1,90.4,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,528.5,0.9,0.041,90,4.1,90.4,4.5,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,529.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,529.5,0.899,0.042,89.9,4.2,90.3,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,530.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,530.5,0.899,0.042,89.9,4.2,90.3,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,531.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,531.5,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,532.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,532.5,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,533.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,533.5,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,534.0,0.9,0.042,90,4.2,90.4,4.6,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,534.5,0.9,0.043,90,4.3,90.4,4.7,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,535.0,0.9,0.043,90,4.3,90.4,4.7,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,535.5,0.9,0.043,90,4.3,90.4,4.7,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,536.0,0.9,0.043,90,4.3,90.4,4.7,0.4,0.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,536.5,0.901,0.044,90.1,4.4,90.4,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,537.0,0.9,0.044,90,4.4,90.3,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,537.5,0.9,0.044,90,4.4,90.3,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,538.0,0.9,0.044,90,4.4,90.3,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,538.5,0.9,0.044,90,4.4,90.3,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,539.0,0.9,0.044,90,4.4,90.3,4.7,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,539.5,0.9,0.045,90,4.5,90.3,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,540.0,0.901,0.045,90.1,4.5,90.4,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,540.5,0.901,0.045,90.1,4.5,90.4,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,541.0,0.9,0.045,90,4.5,90.3,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,541.5,0.9,0.045,90,4.5,90.3,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,542.0,0.9,0.045,90,4.5,90.3,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,542.5,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,543.0,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,543.5,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,544.0,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,544.5,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,545.0,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-170,X-X,170,545.5,0.899,0.045,89.9,4.5,90.2,4.8,0.3,0.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-170-R-D.txt,inputs/511/X-X-170-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
